DealId,Deal_No,Presentation_Receipt_Id,Presentation_Date,Presenation_Amount,Repay_Mode,Clearing_Status,Bouncing_Reason,Cancellation_reason
101176558,038763,334353,2017-01-07 00:00:00,2730.0000,PDC,Cleared,,
101176599,038058,334354,2017-01-07 00:00:00,2506.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101176640,038158,334355,2017-01-07 00:00:00,2377.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101176680,039083,334356,2017-01-07 00:00:00,2549.0000,PDC,Cleared,,
101034239,033747,334357,2017-01-07 00:00:00,4323.0000,PDC,Cleared,,
101176894,038764,334358,2017-01-07 00:00:00,2407.0000,PDC,Cancelled,,NOT GATE
101140700,038280,334359,2017-01-07 00:00:00,1747.0000,PDC,Cleared,,
101132210,036102,334360,2017-01-07 00:00:00,2037.0000,PDC,Cancelled,,WRONG PDC NO
101084848,036000,334361,2017-01-07 00:00:00,1967.0000,PDC,Cancelled,,WRONG PDC NO
101087260,035902,334362,2017-01-07 00:00:00,2134.0000,PDC,Cancelled,,PDC NOT DEOPOSTI IN NNSB
101151343,036631,334363,2017-01-07 00:00:00,1670.0000,PDC,Cleared,,
101011366,033405,334364,2017-01-07 00:00:00,1575.0000,PDC,Cleared,,
101172870,038837,334365,2017-01-07 00:00:00,2027.0000,PDC,Bounced,DRAWERS SIGN DIFFERS,
101138344,037874,334366,2017-01-07 00:00:00,2100.0000,PDC,Cancelled,,WRONG PDC NO
101176809,038890,334367,2017-01-07 00:00:00,2596.0000,PDC,Cancelled,,PDC NOT GATE
100998433,032410,334368,2017-01-07 00:00:00,3108.0000,PDC,Cleared,,
101177261,037011,334369,2017-01-07 00:00:00,2146.0000,PDC,Cancelled,,NOT GATE
101140739,036813,334370,2017-01-07 00:00:00,2587.0000,PDC,Cancelled,,NNSB NOT ACCEPTED.
100993378,032309,334371,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
100991325,032271,334372,2017-01-07 00:00:00,1999.0000,NACH,Cleared,,
100991365,032272,334373,2017-01-07 00:00:00,5067.0000,NACH,Cleared,,
100991540,032275,334374,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
100993041,032302,334375,2017-01-07 00:00:00,2294.0000,NACH,Cleared,,
100993476,032311,334376,2017-01-07 00:00:00,4283.0000,NACH,Cleared,,
100993649,032316,334377,2017-01-07 00:00:00,3610.0000,NACH,Cleared,,
100992818,032297,334378,2017-01-07 00:00:00,1894.0000,NACH,Cleared,,
100991884,032281,334379,2017-01-07 00:00:00,1657.0000,NACH,Cleared,,
100997091,032380,334380,2017-01-07 00:00:00,2219.0000,NACH,Cleared,,
100998464,032411,334381,2017-01-07 00:00:00,2665.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100998559,032413,334382,2017-01-07 00:00:00,2429.0000,NACH,Cleared,,
100993510,032312,334383,2017-01-07 00:00:00,1931.0000,NACH,Cleared,,
100991656,032277,334384,2017-01-07 00:00:00,2560.0000,NACH,Cleared,,
100991477,032274,334385,2017-01-07 00:00:00,2295.0000,NACH,Cleared,,
100990996,032265,334386,2017-01-07 00:00:00,2408.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100997541,032390,334387,2017-01-07 00:00:00,2348.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100998201,032405,334388,2017-01-07 00:00:00,6175.0000,NACH,Cleared,,
100920298,032232,334389,2017-01-07 00:00:00,4840.0000,NACH,Cleared,,
100991157,032268,334390,2017-01-07 00:00:00,3127.0000,NACH,Cleared,,
100997507,032389,334391,2017-01-07 00:00:00,2488.0000,NACH,Cleared,,
100997970,032400,334392,2017-01-07 00:00:00,2257.0000,NACH,Cleared,,
100997762,032395,334393,2017-01-07 00:00:00,4275.0000,NACH,Cleared,,
100998327,032408,334394,2017-01-07 00:00:00,2925.0000,NACH,Cleared,,
100998518,032412,334395,2017-01-07 00:00:00,1867.0000,NACH,Cleared,,
100997620,032392,334396,2017-01-07 00:00:00,2454.0000,NACH,Cleared,,
100997791,032396,334397,2017-01-07 00:00:00,1867.0000,NACH,Cleared,,
100999618,032437,334398,2017-01-07 00:00:00,1894.0000,NACH,Cleared,,
101000048,032446,334399,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
100999122,032425,334400,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
100998990,032422,334401,2017-01-07 00:00:00,1538.0000,NACH,Cleared,,
100998693,032416,334402,2017-01-07 00:00:00,3705.0000,NACH,Cleared,,
101001004,032465,334403,2017-01-07 00:00:00,3224.0000,NACH,Cleared,,
101000217,032450,334404,2017-01-07 00:00:00,3800.0000,NACH,Cleared,,
101000121,032448,334405,2017-01-07 00:00:00,2347.0000,NACH,Cleared,,
100998734,032417,334406,2017-01-07 00:00:00,1497.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101001129,032468,334407,2017-01-07 00:00:00,2824.0000,NACH,Cleared,,
100999456,032433,334408,2017-01-07 00:00:00,3325.0000,NACH,Cleared,,
100999249,032428,334409,2017-01-07 00:00:00,2454.0000,NACH,Cleared,,
100999074,032424,334410,2017-01-07 00:00:00,2294.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100998955,032421,334411,2017-01-07 00:00:00,3040.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101001562,032478,334412,2017-01-07 00:00:00,1988.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101000091,032447,334413,2017-01-07 00:00:00,4180.0000,NACH,Cleared,,
101001162,032469,334414,2017-01-07 00:00:00,2250.0000,NACH,Cleared,,
101000305,032452,334415,2017-01-07 00:00:00,2555.0000,NACH,Cleared,,
100999785,032440,334416,2017-01-07 00:00:00,3025.0000,NACH,Bounced,ACCOUNT BLOCKED/FROZEN,
100999576,032436,334417,2017-01-07 00:00:00,2294.0000,NACH,Cleared,,
101001973,032487,334418,2017-01-07 00:00:00,1643.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101001208,032470,334419,2017-01-07 00:00:00,2774.0000,NACH,Cleared,,
100999483,032434,334420,2017-01-07 00:00:00,2205.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100999163,032426,334421,2017-01-07 00:00:00,2877.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101008477,033273,334422,2017-01-07 00:00:00,2027.0000,NACH,Cleared,,
101008892,033090,334423,2017-01-07 00:00:00,2047.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101007646,033281,334424,2017-01-07 00:00:00,2250.0000,NACH,Cleared,,
101009639,033149,334425,2017-01-07 00:00:00,2939.0000,NACH,Cleared,,
101009837,033365,334426,2017-01-07 00:00:00,2027.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101010914,033378,334427,2017-01-07 00:00:00,3698.0000,NACH,Cleared,,
100999722,032439,334428,2017-01-07 00:00:00,2643.0000,NACH,Cleared,,
101003732,032524,334429,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
101008569,033117,334430,2017-01-07 00:00:00,2375.0000,NACH,Cleared,,
101009522,033045,334431,2017-01-07 00:00:00,2123.0000,NACH,Cleared,,
101009879,033100,334432,2017-01-07 00:00:00,2468.0000,NACH,Cleared,,
101007979,033113,334433,2017-01-07 00:00:00,2258.0000,NACH,Cleared,,
100999671,032438,334434,2017-01-07 00:00:00,2240.0000,NACH,Cleared,,
100999378,032431,334435,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101008732,033200,334436,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101010702,033119,334437,2017-01-07 00:00:00,2824.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101010426,033107,334438,2017-01-07 00:00:00,1432.0000,NACH,Cleared,,
101010607,033351,334439,2017-01-07 00:00:00,2011.0000,NACH,Cleared,,
100992428,032290,334440,2017-01-07 00:00:00,2400.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100991765,032279,334441,2017-01-07 00:00:00,4275.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100920753,032240,334442,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
100997221,032383,334443,2017-01-07 00:00:00,2420.0000,NACH,Cleared,,
100997353,032386,334444,2017-01-07 00:00:00,2353.0000,NACH,Cleared,,
100997875,032398,334445,2017-01-07 00:00:00,3514.0000,NACH,Bounced,BALANCE INSUFFICIENT,
100998228,032406,334446,2017-01-07 00:00:00,2887.0000,NACH,Cleared,,
100998373,032409,334447,2017-01-07 00:00:00,1499.0000,NACH,Cleared,,
100999033,032423,334448,2017-01-07 00:00:00,2187.0000,NACH,Cleared,,
101005333,032561,334449,2017-01-07 00:00:00,6250.0000,NACH,Cleared,,
101007304,032608,334450,2017-01-07 00:00:00,3328.0000,NACH,Cleared,,
101007698,033325,334451,2017-01-07 00:00:00,4370.0000,NACH,Cleared,,
101007787,033044,334452,2017-01-07 00:00:00,4940.0000,NACH,Cleared,,
101007828,033163,334453,2017-01-07 00:00:00,3177.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101007873,033152,334454,2017-01-07 00:00:00,2488.0000,NACH,Cleared,,
101008203,033279,334455,2017-01-07 00:00:00,1339.0000,NACH,Cleared,,
101008245,033269,334456,2017-01-07 00:00:00,1990.0000,NACH,Cleared,,
101008291,033195,334457,2017-01-07 00:00:00,5321.0000,NACH,Cleared,,
101008348,033301,334458,2017-01-07 00:00:00,2573.0000,NACH,Cleared,,
101008404,033284,334459,2017-01-07 00:00:00,2757.0000,NACH,Cleared,,
101008440,033352,334460,2017-01-07 00:00:00,2187.0000,NACH,Cleared,,
101008536,033316,334461,2017-01-07 00:00:00,2151.0000,NACH,Cleared,,
101008596,033116,334462,2017-01-07 00:00:00,1738.0000,NACH,Cleared,,
101008698,033336,334463,2017-01-07 00:00:00,4706.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101008811,033288,334464,2017-01-07 00:00:00,2160.0000,NACH,Cleared,,
101008858,032977,334465,2017-01-07 00:00:00,3362.0000,NACH,Cleared,,
101008977,033286,334466,2017-01-07 00:00:00,1777.0000,NACH,Cleared,,
101009068,033146,334467,2017-01-07 00:00:00,2240.0000,NACH,Cleared,,
101009111,033021,334468,2017-01-07 00:00:00,2363.0000,NACH,Cleared,,
101009151,033297,334469,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
101009374,033285,334470,2017-01-07 00:00:00,2835.0000,NACH,Cleared,,
101009415,033053,334471,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
101009489,033353,334472,2017-01-07 00:00:00,3632.0000,NACH,Cleared,,
101009564,033305,334473,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101009604,033310,334474,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
101009690,033332,334475,2017-01-07 00:00:00,2027.0000,NACH,Cleared,,
101009804,033328,334476,2017-01-07 00:00:00,2017.0000,NACH,Cleared,,
101009978,033192,334477,2017-01-07 00:00:00,2739.0000,NACH,Cleared,,
101010020,033324,334478,2017-01-07 00:00:00,2205.0000,NACH,Cleared,,
101010060,033265,334479,2017-01-07 00:00:00,4133.0000,NACH,Cleared,,
101010158,033296,334480,2017-01-07 00:00:00,1943.0000,NACH,Cleared,,
101010259,033198,334481,2017-01-07 00:00:00,2258.0000,NACH,Cleared,,
101010300,033298,334482,2017-01-07 00:00:00,3804.0000,NACH,Cleared,,
101010512,033012,334483,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
101010554,033165,334484,2017-01-07 00:00:00,1646.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101010738,033176,334485,2017-01-07 00:00:00,2468.0000,NACH,Cleared,,
101010781,033088,334486,2017-01-07 00:00:00,2689.0000,NACH,Cleared,,
101010816,033343,334487,2017-01-07 00:00:00,4940.0000,NACH,Cleared,,
101011093,033320,334488,2017-01-07 00:00:00,2133.0000,NACH,Cleared,,
101010964,033391,334489,2017-01-07 00:00:00,2689.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101011041,033059,334490,2017-01-07 00:00:00,2803.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101011148,033293,334491,2017-01-07 00:00:00,2520.0000,NACH,Cleared,,
101011211,033196,334492,2017-01-07 00:00:00,1882.0000,NACH,Cleared,,
101012040,033383,334493,2017-01-07 00:00:00,2640.0000,NACH,Cleared,,
101012568,033278,334494,2017-01-07 00:00:00,3019.0000,NACH,Cleared,,
101012642,033022,334495,2017-01-07 00:00:00,2614.0000,NACH,Cleared,,
101013006,033314,334496,2017-01-07 00:00:00,2626.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101013740,033303,334497,2017-01-07 00:00:00,4370.0000,NACH,Cleared,,
101013906,033335,334498,2017-01-07 00:00:00,2375.0000,NACH,Cleared,,
101015337,033294,334499,2017-01-07 00:00:00,3508.0000,NACH,Cleared,,
101015673,033184,334500,2017-01-07 00:00:00,4275.0000,NACH,Cleared,,
101000162,032449,334501,2017-01-07 00:00:00,2446.0000,NACH,Cleared,,
101023393,033770,334502,2017-01-07 00:00:00,3059.0000,NACH,Cleared,,
101023347,033589,334503,2017-01-07 00:00:00,3093.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022110,033737,334504,2017-01-07 00:00:00,3515.0000,NACH,Cleared,,
101022066,033695,334505,2017-01-07 00:00:00,2520.0000,NACH,Cleared,,
101023307,033728,334506,2017-01-07 00:00:00,2511.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022013,033657,334507,2017-01-07 00:00:00,1853.0000,NACH,Cleared,,
101023266,033603,334508,2017-01-07 00:00:00,3957.0000,NACH,Cleared,,
101021258,033715,334509,2017-01-07 00:00:00,2294.0000,NACH,Cleared,,
101021221,033732,334510,2017-01-07 00:00:00,2689.0000,NACH,Cleared,,
101021891,033730,334511,2017-01-07 00:00:00,3366.0000,NACH,Cleared,,
101021185,033739,334512,2017-01-07 00:00:00,2420.0000,NACH,Cleared,,
101021844,033688,334513,2017-01-07 00:00:00,2100.0000,NACH,Cleared,,
101023209,033787,334514,2017-01-07 00:00:00,3800.0000,NACH,Cleared,,
101021145,033719,334515,2017-01-07 00:00:00,3093.0000,NACH,Cleared,,
101021777,033677,334516,2017-01-07 00:00:00,4711.0000,NACH,Cleared,,
101021025,033536,334517,2017-01-07 00:00:00,1657.0000,NACH,Cleared,,
101021723,033501,334518,2017-01-07 00:00:00,2683.0000,NACH,Cleared,,
101023112,033760,334519,2017-01-07 00:00:00,1738.0000,NACH,Cleared,,
101020979,033341,334520,2017-01-07 00:00:00,2560.0000,NACH,Cleared,,
101021681,033714,334521,2017-01-07 00:00:00,4000.0000,NACH,Cleared,,
101020931,033708,334522,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
101021629,033588,334523,2017-01-07 00:00:00,1854.0000,NACH,Cleared,,
101022924,033622,334524,2017-01-07 00:00:00,2174.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101020873,033494,334525,2017-01-07 00:00:00,3360.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101021589,033717,334526,2017-01-07 00:00:00,3035.0000,NACH,Cleared,,
101022881,033720,334527,2017-01-07 00:00:00,2274.0000,NACH,Cleared,,
101020844,033676,334528,2017-01-07 00:00:00,4370.0000,NACH,Cleared,,
101021546,033687,334529,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101020777,033633,334530,2017-01-07 00:00:00,4034.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022768,033710,334531,2017-01-07 00:00:00,2471.0000,NACH,Cleared,,
101021506,033703,334532,2017-01-07 00:00:00,2720.0000,NACH,Cleared,,
101020640,033525,334533,2017-01-07 00:00:00,2205.0000,NACH,Cleared,,
101021413,033762,334534,2017-01-07 00:00:00,2889.0000,NACH,Cleared,,
101022632,033537,334535,2017-01-07 00:00:00,2085.0000,NACH,Cleared,,
101022590,033761,334536,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
101021301,033623,334537,2017-01-07 00:00:00,2353.0000,NACH,Cleared,,
101022461,033508,334538,2017-01-07 00:00:00,1585.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022425,033726,334539,2017-01-07 00:00:00,1883.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101020453,033635,334540,2017-01-07 00:00:00,2134.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022373,033722,334541,2017-01-07 00:00:00,2824.0000,NACH,Cleared,,
101022329,033775,334542,2017-01-07 00:00:00,1867.0000,NACH,Cleared,,
101022300,033769,334543,2017-01-07 00:00:00,2850.0000,NACH,Cleared,,
101022257,033619,334544,2017-01-07 00:00:00,3125.0000,NACH,Cleared,,
101022179,033473,334545,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
101027739,033785,334546,2017-01-07 00:00:00,2468.0000,NACH,Cleared,,
101026018,033560,334547,2017-01-07 00:00:00,4054.0000,NACH,Cleared,,
101024169,033711,334548,2017-01-07 00:00:00,2485.0000,NACH,Cleared,,
101023896,033382,334549,2017-01-07 00:00:00,1935.0000,NACH,Cleared,,
101023809,033778,334550,2017-01-07 00:00:00,2294.0000,NACH,Cleared,,
101023766,033721,334551,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101023725,033786,334552,2017-01-07 00:00:00,2258.0000,NACH,Cleared,,
101023682,033729,334553,2017-01-07 00:00:00,1806.0000,NACH,Cleared,,
101023639,033806,334554,2017-01-07 00:00:00,2153.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101023598,033808,334555,2017-01-07 00:00:00,2400.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101023517,033814,334556,2017-01-07 00:00:00,2507.0000,NACH,Cleared,,
101023468,033678,334557,2017-01-07 00:00:00,2880.0000,NACH,Cleared,,
101012603,033452,334558,2017-01-07 00:00:00,2665.0000,NACH,Cleared,,
101012825,033020,334559,2017-01-07 00:00:00,2768.0000,NACH,Cleared,,
101010999,033264,334560,2017-01-07 00:00:00,2146.0000,NACH,Cleared,,
101008320,033266,334561,2017-01-07 00:00:00,3610.0000,NACH,Cleared,,
101010383,033197,334562,2017-01-07 00:00:00,2153.0000,NACH,Cleared,,
101010354,033367,334563,2017-01-07 00:00:00,2850.0000,NACH,Cleared,,
101009448,032981,334564,2017-01-07 00:00:00,2080.0000,NACH,Cleared,,
101008650,033058,334565,2017-01-07 00:00:00,3092.0000,NACH,Cleared,,
101008015,033194,334566,2017-01-07 00:00:00,2520.0000,NACH,Cleared,,
101035414,034183,334567,2017-01-07 00:00:00,3496.0000,NACH,Cleared,,
101034519,034146,334568,2017-01-07 00:00:00,2070.0000,NACH,Cleared,,
101032609,034074,334569,2017-01-07 00:00:00,3145.0000,NACH,Cleared,,
101034905,034150,334570,2017-01-07 00:00:00,2689.0000,NACH,Cleared,,
101034450,033973,334571,2017-01-07 00:00:00,1903.0000,NACH,Cleared,,
101034411,034081,334572,2017-01-07 00:00:00,2774.0000,NACH,Cleared,,
101034369,033993,334573,2017-01-07 00:00:00,2205.0000,NACH,Cleared,,
101034562,034051,334574,2017-01-07 00:00:00,1468.0000,NACH,Cleared,,
101034327,034111,334575,2017-01-07 00:00:00,2656.0000,NACH,Cleared,,
101034273,034076,334576,2017-01-07 00:00:00,2163.0000,NACH,Cleared,,
101034678,034154,334577,2017-01-07 00:00:00,2774.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101034198,034020,334578,2017-01-07 00:00:00,2100.0000,NACH,Cleared,,
101034150,034100,334579,2017-01-07 00:00:00,2344.0000,NACH,Cleared,,
101034773,034135,334580,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101034111,033642,334581,2017-01-07 00:00:00,2640.0000,NACH,Cleared,,
101034018,033856,334582,2017-01-07 00:00:00,3895.0000,NACH,Cleared,,
101033982,034109,334583,2017-01-07 00:00:00,2958.0000,NACH,Cleared,,
101035023,034173,334584,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
101033935,034079,334585,2017-01-07 00:00:00,1855.0000,NACH,Cleared,,
101033888,033931,334586,2017-01-07 00:00:00,2003.0000,NACH,Cleared,,
101035137,033838,334587,2017-01-07 00:00:00,1433.0000,NACH,Cleared,,
101033856,034153,334588,2017-01-07 00:00:00,3135.0000,NACH,Cleared,,
101033817,034026,334589,2017-01-07 00:00:00,3386.0000,NACH,Cleared,,
101035304,034075,334590,2017-01-07 00:00:00,1794.0000,NACH,Cleared,,
101033776,034141,334591,2017-01-07 00:00:00,2187.0000,NACH,Cleared,,
101035180,034156,334592,2017-01-07 00:00:00,1811.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101033733,034161,334593,2017-01-07 00:00:00,2134.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101035057,034043,334594,2017-01-07 00:00:00,3381.0000,NACH,Cleared,,
101033692,034027,334595,2017-01-07 00:00:00,1943.0000,NACH,Cleared,,
101033645,033843,334596,2017-01-07 00:00:00,2347.0000,NACH,Cleared,,
101035230,034206,334597,2017-01-07 00:00:00,2353.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101033605,034142,334598,2017-01-07 00:00:00,2667.0000,NACH,Cleared,,
101033565,033898,334599,2017-01-07 00:00:00,1350.0000,NACH,Cleared,,
101033390,034129,334600,2017-01-07 00:00:00,2510.0000,NACH,Cleared,,
101033308,033851,334601,2017-01-07 00:00:00,3040.0000,NACH,Cleared,,
101033266,034133,334602,2017-01-07 00:00:00,3467.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101033085,033764,334603,2017-01-07 00:00:00,2453.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032962,033779,334604,2017-01-07 00:00:00,3610.0000,NACH,Cleared,,
101032919,034049,334605,2017-01-07 00:00:00,2240.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032874,034128,334606,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101032834,034122,334607,2017-01-07 00:00:00,2933.0000,NACH,Cleared,,
101032789,033907,334608,2017-01-07 00:00:00,3092.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032738,034048,334609,2017-01-07 00:00:00,2560.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032490,034029,334610,2017-01-07 00:00:00,2783.0000,NACH,Cleared,,
101032406,033969,334611,2017-01-07 00:00:00,3800.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036179,034113,334612,2017-01-07 00:00:00,2560.0000,NACH,Cleared,,
101036123,034201,334613,2017-01-07 00:00:00,2549.0000,NACH,Bounced,NOT ARRANGED FOR/ AMOUNT EXCEEDING LIMIT SET BY A/C HOLDER,
101036070,034138,334614,2017-01-07 00:00:00,1483.0000,NACH,Cleared,,
101036032,034123,334615,2017-01-07 00:00:00,3160.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036742,034006,334616,2017-01-07 00:00:00,2022.0000,NACH,Cleared,,
101036004,034147,334617,2017-01-07 00:00:00,3325.0000,NACH,Cleared,,
101036711,034244,334618,2017-01-07 00:00:00,2945.0000,NACH,Cleared,,
101035964,034073,334619,2017-01-07 00:00:00,2520.0000,NACH,Cleared,,
101035918,033934,334620,2017-01-07 00:00:00,2134.0000,NACH,Cleared,,
101036676,034136,334621,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
101035877,034168,334622,2017-01-07 00:00:00,3093.0000,NACH,Cleared,,
101036640,034233,334623,2017-01-07 00:00:00,2891.0000,NACH,Cleared,,
101036605,034124,334624,2017-01-07 00:00:00,3025.0000,NACH,Cleared,,
101035789,034131,334625,2017-01-07 00:00:00,2480.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036561,034222,334626,2017-01-07 00:00:00,2891.0000,NACH,Cleared,,
101035742,034218,334627,2017-01-07 00:00:00,2622.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036526,033981,334628,2017-01-07 00:00:00,3160.0000,NACH,Cleared,,
101035687,034166,334629,2017-01-07 00:00:00,2153.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036473,034148,334630,2017-01-07 00:00:00,2046.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101035653,034120,334631,2017-01-07 00:00:00,2757.0000,NACH,Cleared,,
101034485,034157,334632,2017-01-07 00:00:00,4940.0000,NACH,Cleared,,
101035619,034088,334633,2017-01-07 00:00:00,2689.0000,NACH,Cleared,,
101036379,034008,334634,2017-01-07 00:00:00,1970.0000,NACH,Cleared,,
101035547,034162,334635,2017-01-07 00:00:00,1892.0000,NACH,Cleared,,
101020743,033701,334636,2017-01-07 00:00:00,2891.0000,NACH,Cleared,,
101021454,033689,334637,2017-01-07 00:00:00,1733.0000,NACH,Cleared,,
101020606,033613,334638,2017-01-07 00:00:00,5985.0000,NACH,Cleared,,
101022721,033772,334639,2017-01-07 00:00:00,1980.0000,NACH,Cleared,,
101021967,033607,334640,2017-01-07 00:00:00,1987.0000,NACH,Cleared,,
101023558,033773,334641,2017-01-07 00:00:00,2507.0000,NACH,Cleared,,
101023069,033704,334642,2017-01-07 00:00:00,1785.0000,NACH,Cleared,,
101047182,034287,334643,2017-01-07 00:00:00,4000.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101047050,034611,334644,2017-01-07 00:00:00,2025.0000,NACH,Cleared,,
101046966,034639,334645,2017-01-07 00:00:00,2205.0000,NACH,Cleared,,
101046920,034216,334646,2017-01-07 00:00:00,2347.0000,NACH,Cleared,,
101046868,034619,334647,2017-01-07 00:00:00,2564.0000,NACH,Cleared,,
101046840,034550,334648,2017-01-07 00:00:00,4275.0000,NACH,Cleared,,
101046725,034535,334649,2017-01-07 00:00:00,3227.0000,NACH,Cleared,,
101046690,034474,334650,2017-01-07 00:00:00,2555.0000,NACH,Cleared,,
101046638,034562,334651,2017-01-07 00:00:00,1600.0000,NACH,Cleared,,
101046585,034564,334652,2017-01-07 00:00:00,1894.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101045857,034534,334653,2017-01-07 00:00:00,3325.0000,NACH,Cleared,,
101045823,034501,334654,2017-01-07 00:00:00,2353.0000,NACH,Cleared,,
101045794,034508,334655,2017-01-07 00:00:00,4465.0000,NACH,Cleared,,
101045748,034505,334656,2017-01-07 00:00:00,2560.0000,NACH,Cleared,,
101046397,034181,334657,2017-01-07 00:00:00,2294.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046364,034310,334658,2017-01-07 00:00:00,4370.0000,NACH,Cleared,,
101046330,034529,334659,2017-01-07 00:00:00,3361.0000,NACH,Cleared,,
101046243,034546,334660,2017-01-07 00:00:00,3632.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046202,034587,334661,2017-01-07 00:00:00,2347.0000,NACH,Cleared,,
101046118,034582,334662,2017-01-07 00:00:00,2824.0000,NACH,Cleared,,
101046074,034519,334663,2017-01-07 00:00:00,2400.0000,NACH,Cleared,,
101045972,034549,334664,2017-01-07 00:00:00,2048.0000,NACH,Cleared,,
101045921,034568,334665,2017-01-07 00:00:00,2100.0000,NACH,Cleared,,
101049632,034165,334666,2017-01-07 00:00:00,1613.0000,NACH,Cleared,,
101050890,034575,334667,2017-01-07 00:00:00,2487.0000,NACH,Cleared,,
101050773,034293,334668,2017-01-07 00:00:00,1995.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101049926,034672,334669,2017-01-07 00:00:00,2205.0000,NACH,Cleared,,
101049886,034772,334670,2017-01-07 00:00:00,1995.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101049843,034439,334671,2017-01-07 00:00:00,2489.0000,NACH,Cleared,,
101049801,034738,334672,2017-01-07 00:00:00,2507.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101049740,034468,334673,2017-01-07 00:00:00,2242.0000,NACH,Cleared,,
101049679,034714,334674,2017-01-07 00:00:00,2080.0000,NACH,Cleared,,
101050037,034711,334675,2017-01-07 00:00:00,3180.0000,NACH,Cleared,,
101049591,034681,334676,2017-01-07 00:00:00,3646.0000,NACH,Cleared,,
